宁夏建材	600449	10:13	14.47	5.08%	盘中预警指标	
青松建化	600425	10:13	7.28	1.82%	分时放量	
祁连山	600720	10:13	10.73	8.17%	分时放量	
超讯通信	603322	10:09	85.99	4.05%	分时放量	
深深宝Ａ	000019	10:09	16.99	4.49%	分时放量	
深物业A	000011	10:09	17.94	1.99%	分时放量	
南宁糖业	000911	10:09	16.20	4.18%	分时放量	
中国海诚	002116	10:09	14.14	5.52%	分时放量	
中国海诚	002116	10:09	14.14	5.52%	盘中预警指标	
未名医药	002581	10:08	23.46	7.03%	分时放量	
未名医药	002581	10:08	23.46	7.03%	盘中预警指标	
华新水泥	600801	10:07	10.44	5.24%	分时放量	
华新水泥	600801	10:07	10.44	5.24%	盘中预警指标	
国投中鲁	600962	10:06	18.50	6.02%	盘中预警指标	
鄂武商Ａ	000501	10:06	24.67	3.22%	分时放量	
万年青	000789	10:06	9.99	5.49%	盘中预警指标	
东土科技	300353	10:04	20.87	3.93%	分时放量	
中粮糖业	600737	10:03	12.66	6.03%	分时放量	
中粮糖业	600737	10:03	12.66	6.03%	盘中预警指标	
国投中鲁	600962	10:03	18.10	3.72%	分时放量	
龙建股份	600853	10:03	7.61	8.10%	分时放量	
龙建股份	600853	10:03	7.61	8.10%	盘中预警指标	
元祖股份	603886	10:03	30.90	4.25%	分时放量	
中粮地产	000031	10:03	9.05	5.48%	分时放量	
中粮地产	000031	10:03	9.05	5.48%	盘中预警指标	
万年青	000789	10:02	9.94	4.96%	分时放量	
中粮生化	000930	10:02	15.09	9.99%	分时放量	
宝鹰股份	002047	10:02	9.77	6.66%	分时放量	
宝鹰股份	002047	10:02	9.77	6.66%	盘中预警指标	
欧普康视	300595	10:01	104.00	2.77%	分时放量	
乐心医疗	300562	10:01	156.33	5.36%	分时放量	
水井坊	600779	10:00	23.80	5.82%	盘中预警指标	
云海金属	002182	09:59	20.38	9.22%	分时放量	
杰瑞股份	002353	09:59	23.37	5.13%	分时放量	
杰瑞股份	002353	09:59	23.37	5.13%	盘中预警指标	
红相电力	300427	09:58	27.45	2.04%	分时放量	
大晟文化	600892	09:57	73.99	1.62%	分时放量	
三祥新材	603663	09:56	40.38	-5.59%	分时放量	
镇海股份	603637	09:56	41.44	0.24%	分时放量	
泰嘉股份	002843	09:55	35.86	2.17%	分时放量	
厦门空港	600897	09:53	24.87	3.75%	分时放量	
江山欧派	603208	09:53	64.50	0.94%	分时放量	
象屿股份	600057	09:51	12.00	5.26%	分时放量	
象屿股份	600057	09:51	12.00	5.26%	盘中预警指标	
深大通	000038	09:50	44.50	5.73%	分时放量	
深大通	000038	09:50	44.50	5.73%	盘中预警指标	
三木集团	000632	09:50	9.36	9.99%	分时放量	
豫能控股	001896	09:49	11.68	5.99%	盘中预警指标	
大连重工	002204	09:49	5.16	4.67%	分时放量	
川金诺	300505	09:48	62.85	5.65%	分时放量	
川金诺	300505	09:48	62.85	5.65%	盘中预警指标	
水井坊	600779	09:47	23.20	3.16%	分时放量	
金圆股份	000546	09:46	13.44	9.98%	分时放量	
豫能控股	001896	09:46	11.47	4.08%	分时放量	
翔鹭钨业	002842	09:45	52.78	4.78%	分时放量	
金运激光	300220	09:45	29.80	9.16%	分时放量	
厦工股份	600815	09:44	7.55	10.06%	分时放量	
宏盛股份	603090	09:43	44.63	1.09%	分时放量	
百傲化学	603360	09:43	37.78	5.65%	分时放量	
科森科技	603626	09:43	44.93	1.51%	分时放量	
千方科技	002373	09:42	14.47	5.47%	分时放量	
千方科技	002373	09:42	14.47	5.47%	盘中预警指标	
鼎泰新材	002352	09:42	44.56	6.12%	分时放量	
鼎泰新材	002352	09:42	44.56	6.12%	盘中预警指标	
世嘉科技	002796	09:42	56.74	8.22%	分时放量	
世嘉科技	002796	09:42	56.74	8.22%	盘中预警指标	
海波重科	300517	09:41	43.32	10.01%	分时放量	
安正时尚	603839	09:40	41.90	7.66%	分时放量	
浪莎股份	600137	09:38	51.00	9.25%	分时放量	
实达集团	600734	09:37	15.72	-0.13%	分时放量	
四川金顶	600678	09:37	18.13	4.86%	分时放量	
亚振家居	603389	09:37	26.20	2.62%	分时放量	
福晶科技	002222	09:36	15.56	5.63%	分时放量	
福晶科技	002222	09:36	15.56	5.63%	盘中预警指标	
世纪游轮	002558	09:36	77.70	4.94%	分时放量	
万福生科	300268	09:35	35.42	2.64%	分时放量	
延长化建	600248	09:35	8.15	4.89%	分时放量	
建设机械	600984	09:34	11.32	5.40%	分时放量	
建设机械	600984	09:34	11.32	5.40%	盘中预警指标	
四通股份	603838	09:34	21.18	8.23%	分时放量	
浙江美大	002677	09:32	13.80	2.53%	分时放量	
